[step],ticks,decay-E-current,SEED
81,81,2.2152399081308687,1
81,81,2.2152399081308687,2
81,81,2.2152399081308687,3
81,81,2.2152399081308687,4
81,81,2.2152399081308687,5
81,81,2.2152399081308687,6
81,81,2.2152399081308687,7
81,81,2.2152399081308687,8
81,81,2.2152399081308687,9
81,81,2.2152399081308687,10
82,82,2.1930875090495614,1
82,82,2.1930875090495614,2
82,82,2.1930875090495614,3
82,82,2.1930875090495614,4
82,82,2.1930875090495614,5
82,82,2.1930875090495614,6
82,82,2.1930875090495614,7
82,82,2.1930875090495614,8
82,82,2.1930875090495614,9
82,82,2.1930875090495614,10
83,83,2.171156633959071,1
83,83,2.171156633959071,2
83,83,2.171156633959071,3
83,83,2.171156633959071,4
83,83,2.171156633959071,5
83,83,2.171156633959071,6
83,83,2.171156633959071,7
83,83,2.171156633959071,8
83,83,2.171156633959071,9
83,83,2.171156633959071,10
84,84,2.1494450676195314,1
84,84,2.1494450676195314,2
84,84,2.1494450676195314,3
84,84,2.1494450676195314,4
84,84,2.1494450676195314,5
84,84,2.1494450676195314,6
84,84,2.1494450676195314,7
84,84,2.1494450676195314,8
84,84,2.1494450676195314,9
84,84,2.1494450676195314,10
85,85,2.127950616943254,1
85,85,2.127950616943254,2
85,85,2.127950616943254,3
85,85,2.127950616943254,4
85,85,2.127950616943254,5
85,85,2.127950616943254,6
85,85,2.127950616943254,7
85,85,2.127950616943254,8
85,85,2.127950616943254,9
85,85,2.127950616943254,10
86,86,2.1066711107737826,1
86,86,2.1066711107737826,2
86,86,2.1066711107737826,3
86,86,2.1066711107737826,4
86,86,2.1066711107737826,5
86,86,2.1066711107737826,6
86,86,2.1066711107737826,7
86,86,2.1066711107737826,8
86,86,2.1066711107737826,9
86,86,2.1066711107737826,10
87,87,2.085604399666118,1
87,87,2.085604399666118,2
87,87,2.085604399666118,3
87,87,2.085604399666118,4
87,87,2.085604399666118,5
87,87,2.085604399666118,6
87,87,2.085604399666118,7
87,87,2.085604399666118,8
87,87,2.085604399666118,9
87,87,2.085604399666118,10
88,88,2.0647483556694683,1
88,88,2.0647483556694683,2
88,88,2.0647483556694683,3
88,88,2.0647483556694683,4
88,88,2.0647483556694683,5
88,88,2.0647483556694683,6
88,88,2.0647483556694683,7
88,88,2.0647483556694683,8
88,88,2.0647483556694683,9
88,88,2.0647483556694683,10
89,89,2.0441008721127254,1
89,89,2.0441008721127254,2
89,89,2.0441008721127254,3
89,89,2.0441008721127254,4
89,89,2.0441008721127254,5
89,89,2.0441008721127254,6
89,89,2.0441008721127254,7
89,89,2.0441008721127254,8
89,89,2.0441008721127254,9
89,89,2.0441008721127254,10
90,90,2.0236598633916296,1
90,90,2.0236598633916296,2
90,90,2.0236598633916296,3
90,90,2.0236598633916296,4
90,90,2.0236598633916296,5
90,90,2.0236598633916296,6
90,90,2.0236598633916296,7
90,90,2.0236598633916296,8
90,90,2.0236598633916296,9
90,90,2.0236598633916296,10
91,91,2.00342326475767,1
91,91,2.00342326475767,2
91,91,2.00342326475767,3
91,91,2.00342326475767,4
91,91,2.00342326475767,5
91,91,2.00342326475767,6
91,91,2.00342326475767,7
91,91,2.00342326475767,8
91,91,2.00342326475767,9
91,91,2.00342326475767,10
92,92,1.9833890321101502,1
92,92,1.9833890321101502,2
92,92,1.9833890321101502,3
92,92,1.9833890321101502,4
92,92,1.9833890321101502,5
92,92,1.9833890321101502,6
92,92,1.9833890321101502,7
92,92,1.9833890321101502,8
92,92,1.9833890321101502,9
92,92,1.9833890321101502,10
93,93,1.9635551417890753,1
93,93,1.9635551417890753,2
93,93,1.9635551417890753,3
93,93,1.9635551417890753,4
93,93,1.9635551417890753,5
93,93,1.9635551417890753,6
93,93,1.9635551417890753,7
93,93,1.9635551417890753,8
93,93,1.9635551417890753,9
93,93,1.9635551417890753,10
94,94,1.9439195903710793,1
94,94,1.9439195903710793,2
94,94,1.9439195903710793,3
94,94,1.9439195903710793,4
94,94,1.9439195903710793,5
94,94,1.9439195903710793,6
94,94,1.9439195903710793,7
94,94,1.9439195903710793,8
94,94,1.9439195903710793,9
94,94,1.9439195903710793,10
95,95,1.9244803944674813,1
95,95,1.9244803944674813,2
95,95,1.9244803944674813,3
95,95,1.9244803944674813,4
95,95,1.9244803944674813,5
95,95,1.9244803944674813,6
95,95,1.9244803944674813,7
95,95,1.9244803944674813,8
95,95,1.9244803944674813,9
95,95,1.9244803944674813,10
96,96,1.9052355905227647,1
96,96,1.9052355905227647,2
96,96,1.9052355905227647,3
96,96,1.9052355905227647,4
96,96,1.9052355905227647,5
96,96,1.9052355905227647,6
96,96,1.9052355905227647,7
96,96,1.9052355905227647,8
96,96,1.9052355905227647,9
96,96,1.9052355905227647,10
97,97,1.8861832346174756,1
97,97,1.8861832346174756,2
97,97,1.8861832346174756,3
97,97,1.8861832346174756,4
97,97,1.8861832346174756,5
97,97,1.8861832346174756,6
97,97,1.8861832346174756,7
97,97,1.8861832346174756,8
97,97,1.8861832346174756,9
97,97,1.8861832346174756,10
98,98,1.8673214022713185,1
98,98,1.8673214022713185,2
98,98,1.8673214022713185,3
98,98,1.8673214022713185,4
98,98,1.8673214022713185,5
98,98,1.8673214022713185,6
98,98,1.8673214022713185,7
98,98,1.8673214022713185,8
98,98,1.8673214022713185,9
98,98,1.8673214022713185,10
99,99,1.8486481882486698,1
99,99,1.8486481882486698,2
99,99,1.8486481882486698,3
99,99,1.8486481882486698,4
99,99,1.8486481882486698,5
99,99,1.8486481882486698,6
99,99,1.8486481882486698,7
99,99,1.8486481882486698,8
99,99,1.8486481882486698,9
99,99,1.8486481882486698,10
100,100,1.8301617063661835,1
100,100,1.8301617063661835,2
100,100,1.8301617063661835,3
100,100,1.8301617063661835,4
100,100,1.8301617063661835,5
100,100,1.8301617063661835,6
100,100,1.8301617063661835,7
100,100,1.8301617063661835,8
100,100,1.8301617063661835,9
100,100,1.8301617063661835,10
101,101,1.8118600893024548,1
101,101,1.8118600893024548,2
101,101,1.8118600893024548,3
101,101,1.8118600893024548,4
101,101,1.8118600893024548,5
101,101,1.8118600893024548,6
101,101,1.8118600893024548,7
101,101,1.8118600893024548,8
101,101,1.8118600893024548,9
101,101,1.8118600893024548,10
102,102,1.7937414884094784,1
102,102,1.7937414884094784,2
102,102,1.7937414884094784,3
102,102,1.7937414884094784,4
102,102,1.7937414884094784,5
102,102,1.7937414884094784,6
102,102,1.7937414884094784,7
102,102,1.7937414884094784,8
102,102,1.7937414884094784,9
102,102,1.7937414884094784,10
103,103,1.775804073525418,1
103,103,1.775804073525418,2
103,103,1.775804073525418,3
103,103,1.775804073525418,4
103,103,1.775804073525418,5
103,103,1.775804073525418,6
103,103,1.775804073525418,7
103,103,1.775804073525418,8
103,103,1.775804073525418,9
103,103,1.775804073525418,10
104,104,1.7580460327901473,1
104,104,1.7580460327901473,2
104,104,1.7580460327901473,3
104,104,1.7580460327901473,4
104,104,1.7580460327901473,5
104,104,1.7580460327901473,6
104,104,1.7580460327901473,7
104,104,1.7580460327901473,8
104,104,1.7580460327901473,9
104,104,1.7580460327901473,10
105,105,1.7404655724622,1
105,105,1.7404655724622,2
105,105,1.7404655724622,3
105,105,1.7404655724622,4
105,105,1.7404655724622,5
105,105,1.7404655724622,6
105,105,1.7404655724622,7
105,105,1.7404655724622,8
105,105,1.7404655724622,9
105,105,1.7404655724622,10
106,106,1.723060916737554,1
106,106,1.723060916737554,2
106,106,1.723060916737554,3
106,106,1.723060916737554,4
106,106,1.723060916737554,5
106,106,1.723060916737554,6
106,106,1.723060916737554,7
106,106,1.723060916737554,8
106,106,1.723060916737554,9
106,106,1.723060916737554,10
107,107,1.7058303075702446,1
107,107,1.7058303075702446,2
107,107,1.7058303075702446,3
107,107,1.7058303075702446,4
107,107,1.7058303075702446,5
107,107,1.7058303075702446,6
107,107,1.7058303075702446,7
107,107,1.7058303075702446,8
107,107,1.7058303075702446,9
107,107,1.7058303075702446,10
108,108,1.688772004494482,1
108,108,1.688772004494482,2
108,108,1.688772004494482,3
108,108,1.688772004494482,4
108,108,1.688772004494482,5
108,108,1.688772004494482,6
108,108,1.688772004494482,7
108,108,1.688772004494482,8
108,108,1.688772004494482,9
108,108,1.688772004494482,10
109,109,1.6718842844495616,1
109,109,1.6718842844495616,2
109,109,1.6718842844495616,3
109,109,1.6718842844495616,4
109,109,1.6718842844495616,5
109,109,1.6718842844495616,6
109,109,1.6718842844495616,7
109,109,1.6718842844495616,8
109,109,1.6718842844495616,9
109,109,1.6718842844495616,10
110,110,1.655165441605053,1
110,110,1.655165441605053,2
110,110,1.655165441605053,3
110,110,1.655165441605053,4
110,110,1.655165441605053,5
110,110,1.655165441605053,6
110,110,1.655165441605053,7
110,110,1.655165441605053,8
110,110,1.655165441605053,9
110,110,1.655165441605053,10
111,111,1.6386137871890532,1
111,111,1.6386137871890532,2
111,111,1.6386137871890532,3
111,111,1.6386137871890532,4
111,111,1.6386137871890532,5
111,111,1.6386137871890532,6
111,111,1.6386137871890532,7
111,111,1.6386137871890532,8
111,111,1.6386137871890532,9
111,111,1.6386137871890532,10
112,112,1.6222276493171568,1
112,112,1.6222276493171568,2
112,112,1.6222276493171568,3
112,112,1.6222276493171568,4
112,112,1.6222276493171568,5
112,112,1.6222276493171568,6
112,112,1.6222276493171568,7
112,112,1.6222276493171568,8
112,112,1.6222276493171568,9
112,112,1.6222276493171568,10
113,113,1.6060053728239783,1
113,113,1.6060053728239783,2
113,113,1.6060053728239783,3
113,113,1.6060053728239783,4
113,113,1.6060053728239783,5
113,113,1.6060053728239783,6
113,113,1.6060053728239783,7
113,113,1.6060053728239783,8
113,113,1.6060053728239783,9
113,113,1.6060053728239783,10
114,114,1.589945319095708,1
114,114,1.589945319095708,2
114,114,1.589945319095708,3
114,114,1.589945319095708,4
114,114,1.589945319095708,5
114,114,1.589945319095708,6
114,114,1.589945319095708,7
114,114,1.589945319095708,8
114,114,1.589945319095708,9
114,114,1.589945319095708,10
115,115,1.5740458659047405,1
115,115,1.5740458659047405,2
115,115,1.5740458659047405,3
115,115,1.5740458659047405,4
115,115,1.5740458659047405,5
115,115,1.5740458659047405,6
115,115,1.5740458659047405,7
115,115,1.5740458659047405,8
115,115,1.5740458659047405,9
115,115,1.5740458659047405,10
116,116,1.558305407245757,1
116,116,1.558305407245757,2
116,116,1.558305407245757,3
116,116,1.558305407245757,4
116,116,1.558305407245757,5
116,116,1.558305407245757,6
116,116,1.558305407245757,7
116,116,1.558305407245757,8
116,116,1.558305407245757,9
116,116,1.558305407245757,10
117,117,1.5427223531732872,1
117,117,1.5427223531732872,2
117,117,1.5427223531732872,3
117,117,1.5427223531732872,4
117,117,1.5427223531732872,5
117,117,1.5427223531732872,6
117,117,1.5427223531732872,7
117,117,1.5427223531732872,8
117,117,1.5427223531732872,9
117,117,1.5427223531732872,10
118,118,1.5272951296415167,1
118,118,1.5272951296415167,2
118,118,1.5272951296415167,3
118,118,1.5272951296415167,4
118,118,1.5272951296415167,5
118,118,1.5272951296415167,6
118,118,1.5272951296415167,7
118,118,1.5272951296415167,8
118,118,1.5272951296415167,9
118,118,1.5272951296415167,10
119,119,1.512022178345138,1
119,119,1.512022178345138,2
119,119,1.512022178345138,3
119,119,1.512022178345138,4
119,119,1.512022178345138,5
119,119,1.512022178345138,6
119,119,1.512022178345138,7
119,119,1.512022178345138,8
119,119,1.512022178345138,9
119,119,1.512022178345138,10
120,120,1.4969019565616966,1
120,120,1.4969019565616966,2
120,120,1.4969019565616966,3
120,120,1.4969019565616966,4
120,120,1.4969019565616966,5
120,120,1.4969019565616966,6
120,120,1.4969019565616966,7
120,120,1.4969019565616966,8
120,120,1.4969019565616966,9
120,120,1.4969019565616966,10
121,121,1.4819329369960739,1
121,121,1.4819329369960739,2
121,121,1.4819329369960739,3
121,121,1.4819329369960739,4
121,121,1.4819329369960739,5
121,121,1.4819329369960739,6
121,121,1.4819329369960739,7
121,121,1.4819329369960739,8
121,121,1.4819329369960739,9
121,121,1.4819329369960739,10
122,122,1.4671136076260647,1
122,122,1.4671136076260647,2
122,122,1.4671136076260647,3
122,122,1.4671136076260647,4
122,122,1.4671136076260647,5
122,122,1.4671136076260647,6
122,122,1.4671136076260647,7
122,122,1.4671136076260647,8
122,122,1.4671136076260647,9
122,122,1.4671136076260647,10
123,123,1.4524424715498288,1
123,123,1.4524424715498288,2
123,123,1.4524424715498288,3
123,123,1.4524424715498288,4
123,123,1.4524424715498288,5
123,123,1.4524424715498288,6
123,123,1.4524424715498288,7
123,123,1.4524424715498288,8
123,123,1.4524424715498288,9
123,123,1.4524424715498288,10
124,124,1.437918046834299,1
124,124,1.437918046834299,2
124,124,1.437918046834299,3
124,124,1.437918046834299,4
124,124,1.437918046834299,5
124,124,1.437918046834299,6
124,124,1.437918046834299,7
124,124,1.437918046834299,8
124,124,1.437918046834299,9
124,124,1.437918046834299,10
125,125,1.423538866366001,1
125,125,1.423538866366001,2
125,125,1.423538866366001,3
125,125,1.423538866366001,4
125,125,1.423538866366001,5
125,125,1.423538866366001,6
125,125,1.423538866366001,7
125,125,1.423538866366001,8
125,125,1.423538866366001,9
125,125,1.423538866366001,10
126,126,1.409303477702296,1
126,126,1.409303477702296,2
126,126,1.409303477702296,3
126,126,1.409303477702296,4
126,126,1.409303477702296,5
126,126,1.409303477702296,6
126,126,1.409303477702296,7
126,126,1.409303477702296,8
126,126,1.409303477702296,9
126,126,1.409303477702296,10
127,127,1.3952104429252659,1
127,127,1.3952104429252659,2
127,127,1.3952104429252659,3
127,127,1.3952104429252659,4
127,127,1.3952104429252659,5
127,127,1.3952104429252659,6
127,127,1.3952104429252659,7
127,127,1.3952104429252659,8
127,127,1.3952104429252659,9
127,127,1.3952104429252659,10
128,128,1.3812583384960662,1
128,128,1.3812583384960662,2
128,128,1.3812583384960662,3
128,128,1.3812583384960662,4
128,128,1.3812583384960662,5
128,128,1.3812583384960662,6
128,128,1.3812583384960662,7
128,128,1.3812583384960662,8
128,128,1.3812583384960662,9
128,128,1.3812583384960662,10
129,129,1.3674457551110797,1
129,129,1.3674457551110797,2
129,129,1.3674457551110797,3
129,129,1.3674457551110797,4
129,129,1.3674457551110797,5
129,129,1.3674457551110797,6
129,129,1.3674457551110797,7
129,129,1.3674457551110797,8
129,129,1.3674457551110797,9
129,129,1.3674457551110797,10
130,130,1.353771297559952,1
130,130,1.353771297559952,2
130,130,1.353771297559952,3
130,130,1.353771297559952,4
130,130,1.353771297559952,5
130,130,1.353771297559952,6
130,130,1.353771297559952,7
130,130,1.353771297559952,8
130,130,1.353771297559952,9
130,130,1.353771297559952,10
131,131,1.340233584584378,1
131,131,1.340233584584378,2
131,131,1.340233584584378,3
131,131,1.340233584584378,4
131,131,1.340233584584378,5
131,131,1.340233584584378,6
131,131,1.340233584584378,7
131,131,1.340233584584378,8
131,131,1.340233584584378,9
131,131,1.340233584584378,10
132,132,1.326831248738492,1
132,132,1.326831248738492,2
132,132,1.326831248738492,3
132,132,1.326831248738492,4
132,132,1.326831248738492,5
132,132,1.326831248738492,6
132,132,1.326831248738492,7
132,132,1.326831248738492,8
132,132,1.326831248738492,9
132,132,1.326831248738492,10
133,133,1.313562936251158,1
133,133,1.313562936251158,2
133,133,1.313562936251158,3
133,133,1.313562936251158,4
133,133,1.313562936251158,5
133,133,1.313562936251158,6
133,133,1.313562936251158,7
133,133,1.313562936251158,8
133,133,1.313562936251158,9
133,133,1.313562936251158,10
134,134,1.3004273068886463,1
134,134,1.3004273068886463,2
134,134,1.3004273068886463,3
134,134,1.3004273068886463,4
134,134,1.3004273068886463,5
134,134,1.3004273068886463,6
134,134,1.3004273068886463,7
134,134,1.3004273068886463,8
134,134,1.3004273068886463,9
134,134,1.3004273068886463,10
135,135,1.2874230338197619,1
135,135,1.2874230338197619,2
135,135,1.2874230338197619,3
135,135,1.2874230338197619,4
135,135,1.2874230338197619,5
135,135,1.2874230338197619,6
135,135,1.2874230338197619,7
135,135,1.2874230338197619,8
135,135,1.2874230338197619,9
135,135,1.2874230338197619,10
136,136,1.2745488034815737,1
136,136,1.2745488034815737,2
136,136,1.2745488034815737,3
136,136,1.2745488034815737,4
136,136,1.2745488034815737,5
136,136,1.2745488034815737,6
136,136,1.2745488034815737,7
136,136,1.2745488034815737,8
136,136,1.2745488034815737,9
136,136,1.2745488034815737,10
137,137,1.26180331544674,1
137,137,1.26180331544674,2
137,137,1.26180331544674,3
137,137,1.26180331544674,4
137,137,1.26180331544674,5
137,137,1.26180331544674,6
137,137,1.26180331544674,7
137,137,1.26180331544674,8
137,137,1.26180331544674,9
137,137,1.26180331544674,10
138,138,1.2491852822922727,1
138,138,1.2491852822922727,2
138,138,1.2491852822922727,3
138,138,1.2491852822922727,4
138,138,1.2491852822922727,5
138,138,1.2491852822922727,6
138,138,1.2491852822922727,7
138,138,1.2491852822922727,8
138,138,1.2491852822922727,9
138,138,1.2491852822922727,10
139,139,1.236693429469364,1
139,139,1.236693429469364,2
139,139,1.236693429469364,3
139,139,1.236693429469364,4
139,139,1.236693429469364,5
139,139,1.236693429469364,6
139,139,1.236693429469364,7
139,139,1.236693429469364,8
139,139,1.236693429469364,9
139,139,1.236693429469364,10
140,140,1.2243264951746384,1
140,140,1.2243264951746384,2
140,140,1.2243264951746384,3
140,140,1.2243264951746384,4
140,140,1.2243264951746384,5
140,140,1.2243264951746384,6
140,140,1.2243264951746384,7
140,140,1.2243264951746384,8
140,140,1.2243264951746384,9
140,140,1.2243264951746384,10
141,141,1.2120832302229274,1
141,141,1.2120832302229274,2
141,141,1.2120832302229274,3
141,141,1.2120832302229274,4
141,141,1.2120832302229274,5
141,141,1.2120832302229274,6
141,141,1.2120832302229274,7
141,141,1.2120832302229274,8
141,141,1.2120832302229274,9
141,141,1.2120832302229274,10
142,142,1.199962397920672,1
142,142,1.199962397920672,2
142,142,1.199962397920672,3
142,142,1.199962397920672,4
142,142,1.199962397920672,5
142,142,1.199962397920672,6
142,142,1.199962397920672,7
142,142,1.199962397920672,8
142,142,1.199962397920672,9
142,142,1.199962397920672,10
143,143,1.1879627739414667,1
143,143,1.1879627739414667,2
143,143,1.1879627739414667,3
143,143,1.1879627739414667,4
143,143,1.1879627739414667,5
143,143,1.1879627739414667,6
143,143,1.1879627739414667,7
143,143,1.1879627739414667,8
143,143,1.1879627739414667,9
143,143,1.1879627739414667,10
144,144,1.1760831462020354,1
144,144,1.1760831462020354,2
144,144,1.1760831462020354,3
144,144,1.1760831462020354,4
144,144,1.1760831462020354,5
144,144,1.1760831462020354,6
144,144,1.1760831462020354,7
144,144,1.1760831462020354,8
144,144,1.1760831462020354,9
144,144,1.1760831462020354,10
145,145,1.1643223147400432,1
145,145,1.1643223147400432,2
145,145,1.1643223147400432,3
145,145,1.1643223147400432,4
145,145,1.1643223147400432,5
145,145,1.1643223147400432,6
145,145,1.1643223147400432,7
145,145,1.1643223147400432,8
145,145,1.1643223147400432,9
145,145,1.1643223147400432,10
146,146,1.1526790915926102,1
146,146,1.1526790915926102,2
146,146,1.1526790915926102,3
146,146,1.1526790915926102,4
146,146,1.1526790915926102,5
146,146,1.1526790915926102,6
146,146,1.1526790915926102,7
146,146,1.1526790915926102,8
146,146,1.1526790915926102,9
146,146,1.1526790915926102,10
147,147,1.141152300676688,1
147,147,1.141152300676688,2
147,147,1.141152300676688,3
147,147,1.141152300676688,4
147,147,1.141152300676688,5
147,147,1.141152300676688,6
147,147,1.141152300676688,7
147,147,1.141152300676688,8
147,147,1.141152300676688,9
147,147,1.141152300676688,10
148,148,1.1297407776699169,1
148,148,1.1297407776699169,2
148,148,1.1297407776699169,3
148,148,1.1297407776699169,4
148,148,1.1297407776699169,5
148,148,1.1297407776699169,6
148,148,1.1297407776699169,7
148,148,1.1297407776699169,8
148,148,1.1297407776699169,9
148,148,1.1297407776699169,10
149,149,1.1184433698932346,1
149,149,1.1184433698932346,2
149,149,1.1184433698932346,3
149,149,1.1184433698932346,4
149,149,1.1184433698932346,5
149,149,1.1184433698932346,6
149,149,1.1184433698932346,7
149,149,1.1184433698932346,8
149,149,1.1184433698932346,9
149,149,1.1184433698932346,10
150,150,1.1072589361942897,1
150,150,1.1072589361942897,2
150,150,1.1072589361942897,3
150,150,1.1072589361942897,4
150,150,1.1072589361942897,5
150,150,1.1072589361942897,6
150,150,1.1072589361942897,7
150,150,1.1072589361942897,8
150,150,1.1072589361942897,9
150,150,1.1072589361942897,10
151,151,1.0961863468323776,1
151,151,1.0961863468323776,2
151,151,1.0961863468323776,3
151,151,1.0961863468323776,4
151,151,1.0961863468323776,5
151,151,1.0961863468323776,6
151,151,1.0961863468323776,7
151,151,1.0961863468323776,8
151,151,1.0961863468323776,9
151,151,1.0961863468323776,10
152,152,1.0852244833640536,1
152,152,1.0852244833640536,2
152,152,1.0852244833640536,3
152,152,1.0852244833640536,4
152,152,1.0852244833640536,5
152,152,1.0852244833640536,6
152,152,1.0852244833640536,7
152,152,1.0852244833640536,8
152,152,1.0852244833640536,9
152,152,1.0852244833640536,10
153,153,1.074372238530393,1
153,153,1.074372238530393,2
153,153,1.074372238530393,3
153,153,1.074372238530393,4
153,153,1.074372238530393,5
153,153,1.074372238530393,6
153,153,1.074372238530393,7
153,153,1.074372238530393,8
153,153,1.074372238530393,9
153,153,1.074372238530393,10
154,154,1.063628516145092,1
154,154,1.063628516145092,2
154,154,1.063628516145092,3
154,154,1.063628516145092,4
154,154,1.063628516145092,5
154,154,1.063628516145092,6
154,154,1.063628516145092,7
154,154,1.063628516145092,8
154,154,1.063628516145092,9
154,154,1.063628516145092,10
155,155,1.0529922309836162,1
155,155,1.0529922309836162,2
155,155,1.0529922309836162,3
155,155,1.0529922309836162,4
155,155,1.0529922309836162,5
155,155,1.0529922309836162,6
155,155,1.0529922309836162,7
155,155,1.0529922309836162,8
155,155,1.0529922309836162,9
155,155,1.0529922309836162,10
